,timestamp,repo_number
183,2009-07-03 00:00:00,37.0
184,2009-07-04 00:00:00,33.0
185,2009-07-05 00:00:00,28.0
186,2009-07-06 00:00:00,42.0
187,2009-07-07 00:00:00,43.0
188,2009-07-08 00:00:00,61.0
189,2009-07-09 00:00:00,48.0
190,2009-07-10 00:00:00,45.0
191,2009-07-11 00:00:00,14.0
192,2009-07-12 00:00:00,29.0
193,2009-07-13 00:00:00,64.0
194,2009-07-14 00:00:00,48.0
195,2009-07-15 00:00:00,50.0
196,2009-07-16 00:00:00,52.0
197,2009-07-17 00:00:00,55.0
198,2009-07-18 00:00:00,48.0
199,2009-07-19 00:00:00,32.0
200,2009-07-20 00:00:00,50.0
201,2009-07-21 00:00:00,58.0
202,2009-07-22 00:00:00,47.0
203,2009-07-23 00:00:00,53.0
204,2009-07-24 00:00:00,47.0
205,2009-07-25 00:00:00,38.0
206,2009-07-26 00:00:00,26.0
207,2009-07-27 00:00:00,49.0
208,2009-07-28 00:00:00,58.0
209,2009-07-29 00:00:00,54.0
210,2009-07-30 00:00:00,42.0
211,2009-07-31 00:00:00,56.0
212,2009-08-01 00:00:00,34.0
213,2009-08-02 00:00:00,27.0
214,2009-08-03 00:00:00,43.0
215,2009-08-04 00:00:00,47.0
216,2009-08-05 00:00:00,53.0
217,2009-08-06 00:00:00,54.0
218,2009-08-07 00:00:00,41.0
219,2009-08-08 00:00:00,28.0
220,2009-08-09 00:00:00,44.0
221,2009-08-10 00:00:00,41.0
222,2009-08-11 00:00:00,47.0
223,2009-08-12 00:00:00,55.0
224,2009-08-13 00:00:00,39.0
225,2009-08-14 00:00:00,44.0
226,2009-08-15 00:00:00,33.0
227,2009-08-16 00:00:00,18.0
228,2009-08-17 00:00:00,36.0
229,2009-08-18 00:00:00,45.0
230,2009-08-19 00:00:00,55.0
231,2009-08-20 00:00:00,52.0
232,2009-08-21 00:00:00,55.0
233,2009-08-22 00:00:00,34.0
234,2009-08-23 00:00:00,29.0
235,2009-08-24 00:00:00,59.0
236,2009-08-25 00:00:00,51.0
237,2009-08-26 00:00:00,40.0
238,2009-08-27 00:00:00,58.0
239,2009-08-28 00:00:00,55.0
240,2009-08-29 00:00:00,29.0
241,2009-08-30 00:00:00,39.0
242,2009-08-31 00:00:00,48.0
243,2009-09-01 00:00:00,50.0
244,2009-09-02 00:00:00,42.0
245,2009-09-03 00:00:00,53.0
246,2009-09-04 00:00:00,57.0
247,2009-09-05 00:00:00,32.0
248,2009-09-06 00:00:00,36.0
249,2009-09-07 00:00:00,50.0
250,2009-09-08 00:00:00,55.0
251,2009-09-09 00:00:00,62.0
252,2009-09-10 00:00:00,47.0
253,2009-09-11 00:00:00,49.0
254,2009-09-12 00:00:00,55.0
255,2009-09-13 00:00:00,29.0
256,2009-09-14 00:00:00,34.0
257,2009-09-15 00:00:00,59.0
258,2009-09-16 00:00:00,49.0
259,2009-09-17 00:00:00,45.0
260,2009-09-18 00:00:00,48.0
261,2009-09-19 00:00:00,39.0
262,2009-09-20 00:00:00,25.0
263,2009-09-21 00:00:00,64.0
264,2009-09-22 00:00:00,52.0
265,2009-09-23 00:00:00,56.0
266,2009-09-24 00:00:00,50.0
267,2009-09-25 00:00:00,43.0
268,2009-09-26 00:00:00,49.0
269,2009-09-27 00:00:00,31.0
270,2009-09-28 00:00:00,41.0
271,2009-09-29 00:00:00,60.0
272,2009-09-30 00:00:00,44.0
273,2009-10-01 00:00:00,53.0
274,2009-10-02 00:00:00,37.0
275,2009-10-03 00:00:00,38.0
276,2009-10-04 00:00:00,27.0
277,2009-10-05 00:00:00,54.0
278,2009-10-06 00:00:00,57.0
279,2009-10-07 00:00:00,49.0
280,2009-10-08 00:00:00,47.0
281,2009-10-09 00:00:00,41.0
282,2009-10-10 00:00:00,42.0
283,2009-10-11 00:00:00,45.0
284,2009-10-12 00:00:00,61.0
285,2009-10-13 00:00:00,52.0
286,2009-10-14 00:00:00,50.0
287,2009-10-15 00:00:00,58.0
288,2009-10-16 00:00:00,55.0
289,2009-10-17 00:00:00,33.0
290,2009-10-18 00:00:00,57.0
291,2009-10-19 00:00:00,51.0
292,2009-10-20 00:00:00,48.0
293,2009-10-21 00:00:00,69.0
294,2009-10-22 00:00:00,73.0
295,2009-10-23 00:00:00,61.0
296,2009-10-24 00:00:00,27.0
297,2009-10-25 00:00:00,35.0
298,2009-10-26 00:00:00,50.0
299,2009-10-27 00:00:00,67.0
300,2009-10-28 00:00:00,64.0
301,2009-10-29 00:00:00,37.0
302,2009-10-30 00:00:00,49.0
303,2009-10-31 00:00:00,39.0
304,2009-11-01 00:00:00,37.0
305,2009-11-02 00:00:00,45.0
306,2009-11-03 00:00:00,76.0
307,2009-11-04 00:00:00,60.0
308,2009-11-05 00:00:00,59.0
309,2009-11-06 00:00:00,66.0
310,2009-11-07 00:00:00,35.0
311,2009-11-08 00:00:00,33.0
312,2009-11-09 00:00:00,47.0
313,2009-11-10 00:00:00,45.0
314,2009-11-11 00:00:00,51.0
315,2009-11-12 00:00:00,64.0
316,2009-11-13 00:00:00,69.0
317,2009-11-14 00:00:00,43.0
318,2009-11-15 00:00:00,44.0
319,2009-11-16 00:00:00,48.0
320,2009-11-17 00:00:00,54.0
321,2009-11-18 00:00:00,53.0
322,2009-11-19 00:00:00,50.0
323,2009-11-20 00:00:00,59.0
324,2009-11-21 00:00:00,33.0
325,2009-11-22 00:00:00,32.0
326,2009-11-23 00:00:00,58.0
327,2009-11-24 00:00:00,54.0
328,2009-11-25 00:00:00,70.0
329,2009-11-26 00:00:00,52.0
330,2009-11-27 00:00:00,46.0
331,2009-11-28 00:00:00,37.0
332,2009-11-29 00:00:00,31.0
333,2009-11-30 00:00:00,52.0
334,2009-12-01 00:00:00,62.0
335,2009-12-02 00:00:00,68.0
336,2009-12-03 00:00:00,64.0
337,2009-12-04 00:00:00,43.0
338,2009-12-05 00:00:00,35.0
339,2009-12-06 00:00:00,37.0
340,2009-12-07 00:00:00,53.0
341,2009-12-08 00:00:00,59.0
342,2009-12-09 00:00:00,60.0
343,2009-12-10 00:00:00,69.0
344,2009-12-11 00:00:00,38.0
345,2009-12-12 00:00:00,42.0
346,2009-12-13 00:00:00,42.0
347,2009-12-14 00:00:00,56.0
348,2009-12-15 00:00:00,54.0
349,2009-12-16 00:00:00,51.0
350,2009-12-17 00:00:00,53.0
351,2009-12-18 00:00:00,53.0
352,2009-12-19 00:00:00,40.0
353,2009-12-20 00:00:00,45.0
354,2009-12-21 00:00:00,41.0
355,2009-12-22 00:00:00,55.0
356,2009-12-23 00:00:00,63.0
357,2009-12-24 00:00:00,26.0
358,2009-12-25 00:00:00,25.0
359,2009-12-26 00:00:00,30.0
360,2009-12-27 00:00:00,31.0
361,2009-12-28 00:00:00,54.0
362,2009-12-29 00:00:00,54.0
363,2009-12-30 00:00:00,52.0
364,2009-12-31 00:00:00,51.0
365,2010-01-01 00:00:00,25.0
366,2010-01-02 00:00:00,35.0
367,2010-01-03 00:00:00,56.0
368,2010-01-04 00:00:00,51.0
369,2010-01-05 00:00:00,64.0
370,2010-01-06 00:00:00,72.0
371,2010-01-07 00:00:00,67.0
372,2010-01-08 00:00:00,42.0
373,2010-01-09 00:00:00,59.0
374,2010-01-10 00:00:00,54.0
375,2010-01-11 00:00:00,50.0
376,2010-01-12 00:00:00,68.0
377,2010-01-13 00:00:00,51.0
378,2010-01-14 00:00:00,56.0
379,2010-01-15 00:00:00,65.0
380,2010-01-16 00:00:00,64.0
381,2010-01-17 00:00:00,72.0
382,2010-01-18 00:00:00,66.0
383,2010-01-19 00:00:00,64.0
384,2010-01-20 00:00:00,48.0
385,2010-01-21 00:00:00,62.0
386,2010-01-22 00:00:00,75.0
387,2010-01-23 00:00:00,49.0
388,2010-01-24 00:00:00,56.0
389,2010-01-25 00:00:00,64.0
390,2010-01-26 00:00:00,79.0
391,2010-01-27 00:00:00,63.0
392,2010-01-28 00:00:00,50.0
393,2010-01-29 00:00:00,62.0
394,2010-01-30 00:00:00,46.0
395,2010-01-31 00:00:00,46.0
396,2010-02-01 00:00:00,51.0
397,2010-02-02 00:00:00,70.0
398,2010-02-03 00:00:00,62.0
399,2010-02-04 00:00:00,60.0
400,2010-02-05 00:00:00,55.0
401,2010-02-06 00:00:00,63.0
402,2010-02-07 00:00:00,54.0
403,2010-02-08 00:00:00,55.0
404,2010-02-09 00:00:00,65.0
405,2010-02-10 00:00:00,66.0
406,2010-02-11 00:00:00,78.0
407,2010-02-12 00:00:00,74.0
408,2010-02-13 00:00:00,55.0
409,2010-02-14 00:00:00,39.0
410,2010-02-15 00:00:00,66.0
411,2010-02-16 00:00:00,56.0
412,2010-02-17 00:00:00,68.0
413,2010-02-18 00:00:00,80.0
414,2010-02-19 00:00:00,50.0
415,2010-02-20 00:00:00,61.0
416,2010-02-21 00:00:00,52.0
417,2010-02-22 00:00:00,69.0
418,2010-02-23 00:00:00,67.0
419,2010-02-24 00:00:00,86.0
420,2010-02-25 00:00:00,68.0
421,2010-02-26 00:00:00,61.0
422,2010-02-27 00:00:00,41.0
423,2010-02-28 00:00:00,55.0
424,2010-03-01 00:00:00,55.0
425,2010-03-02 00:00:00,88.0
426,2010-03-03 00:00:00,62.0
427,2010-03-04 00:00:00,77.0
428,2010-03-05 00:00:00,77.0
429,2010-03-06 00:00:00,40.0
430,2010-03-07 00:00:00,47.0
431,2010-03-08 00:00:00,61.0
432,2010-03-09 00:00:00,79.0
433,2010-03-10 00:00:00,77.0
434,2010-03-11 00:00:00,74.0
435,2010-03-12 00:00:00,77.0
436,2010-03-13 00:00:00,66.0
437,2010-03-14 00:00:00,50.0
438,2010-03-15 00:00:00,78.0
439,2010-03-16 00:00:00,62.0
440,2010-03-17 00:00:00,85.0
441,2010-03-18 00:00:00,72.0
442,2010-03-19 00:00:00,66.0
443,2010-03-20 00:00:00,55.0
444,2010-03-21 00:00:00,56.0
445,2010-03-22 00:00:00,68.0
446,2010-03-23 00:00:00,83.0
447,2010-03-24 00:00:00,52.0
448,2010-03-25 00:00:00,79.0
449,2010-03-26 00:00:00,68.0
450,2010-03-27 00:00:00,57.0
451,2010-03-28 00:00:00,73.0
452,2010-03-29 00:00:00,72.0
453,2010-03-30 00:00:00,70.0
454,2010-03-31 00:00:00,63.0
455,2010-04-01 00:00:00,66.0
456,2010-04-02 00:00:00,90.0
457,2010-04-03 00:00:00,50.0
458,2010-04-04 00:00:00,38.0
459,2010-04-05 00:00:00,64.0
460,2010-04-06 00:00:00,69.0
461,2010-04-07 00:00:00,75.0
462,2010-04-08 00:00:00,65.0
463,2010-04-09 00:00:00,60.0
464,2010-04-10 00:00:00,52.0
465,2010-04-11 00:00:00,56.0
466,2010-04-12 00:00:00,65.0
467,2010-04-13 00:00:00,77.0
468,2010-04-14 00:00:00,72.0
469,2010-04-15 00:00:00,84.0
470,2010-04-16 00:00:00,78.0
471,2010-04-17 00:00:00,45.0
472,2010-04-18 00:00:00,54.0
473,2010-04-19 00:00:00,74.0
474,2010-04-20 00:00:00,93.0
475,2010-04-21 00:00:00,67.0
476,2010-04-22 00:00:00,73.0
477,2010-04-23 00:00:00,88.0
478,2010-04-24 00:00:00,55.0
479,2010-04-25 00:00:00,58.0
480,2010-04-26 00:00:00,58.0
481,2010-04-27 00:00:00,74.0
482,2010-04-28 00:00:00,81.0
483,2010-04-29 00:00:00,76.0
484,2010-04-30 00:00:00,69.0
485,2010-05-01 00:00:00,49.0
486,2010-05-02 00:00:00,48.0
487,2010-05-03 00:00:00,67.0
488,2010-05-04 00:00:00,58.0
489,2010-05-05 00:00:00,90.0
490,2010-05-06 00:00:00,85.0
491,2010-05-07 00:00:00,75.0
492,2010-05-08 00:00:00,53.0
493,2010-05-09 00:00:00,51.0
494,2010-05-10 00:00:00,64.0
495,2010-05-11 00:00:00,80.0
496,2010-05-12 00:00:00,88.0
497,2010-05-13 00:00:00,85.0
498,2010-05-14 00:00:00,77.0
499,2010-05-15 00:00:00,37.0
500,2010-05-16 00:00:00,44.0
501,2010-05-17 00:00:00,66.0
502,2010-05-18 00:00:00,64.0
503,2010-05-19 00:00:00,73.0
504,2010-05-20 00:00:00,84.0
505,2010-05-21 00:00:00,75.0
506,2010-05-22 00:00:00,50.0
507,2010-05-23 00:00:00,62.0
508,2010-05-24 00:00:00,75.0
509,2010-05-25 00:00:00,75.0
510,2010-05-26 00:00:00,73.0
511,2010-05-27 00:00:00,69.0
512,2010-05-28 00:00:00,69.0
513,2010-05-29 00:00:00,60.0
514,2010-05-30 00:00:00,51.0
515,2010-05-31 00:00:00,57.0
516,2010-06-01 00:00:00,83.0
517,2010-06-02 00:00:00,96.0
518,2010-06-03 00:00:00,91.0
519,2010-06-04 00:00:00,55.0
520,2010-06-05 00:00:00,48.0
521,2010-06-06 00:00:00,63.0
522,2010-06-07 00:00:00,67.0
523,2010-06-08 00:00:00,85.0
524,2010-06-09 00:00:00,91.0
525,2010-06-10 00:00:00,73.0
526,2010-06-11 00:00:00,59.0
527,2010-06-12 00:00:00,57.0
528,2010-06-13 00:00:00,61.0
529,2010-06-14 00:00:00,87.0
530,2010-06-15 00:00:00,61.0
531,2010-06-16 00:00:00,59.0
532,2010-06-17 00:00:00,81.0
533,2010-06-18 00:00:00,67.0
534,2010-06-19 00:00:00,41.0
535,2010-06-20 00:00:00,62.0
536,2010-06-21 00:00:00,70.0
537,2010-06-22 00:00:00,86.0
538,2010-06-23 00:00:00,71.0
539,2010-06-24 00:00:00,67.0
540,2010-06-25 00:00:00,61.0
541,2010-06-26 00:00:00,55.0
542,2010-06-27 00:00:00,52.0
543,2010-06-28 00:00:00,66.0
544,2010-06-29 00:00:00,88.0
545,2010-06-30 00:00:00,99.0
546,2010-07-01 00:00:00,77.0
547,2010-07-02 00:00:00,70.0
548,2010-07-03 00:00:00,44.0
549,2010-07-04 00:00:00,44.0
550,2010-07-05 00:00:00,57.0
551,2010-07-06 00:00:00,73.0
552,2010-07-07 00:00:00,91.0
553,2010-07-08 00:00:00,76.0
554,2010-07-09 00:00:00,79.0
555,2010-07-10 00:00:00,62.0
556,2010-07-11 00:00:00,56.0
557,2010-07-12 00:00:00,58.0
558,2010-07-13 00:00:00,84.0
559,2010-07-14 00:00:00,72.0
560,2010-07-15 00:00:00,97.0
561,2010-07-16 00:00:00,81.0
562,2010-07-17 00:00:00,60.0
563,2010-07-18 00:00:00,51.0
564,2010-07-19 00:00:00,75.0
565,2010-07-20 00:00:00,92.0
566,2010-07-21 00:00:00,89.0
567,2010-07-22 00:00:00,104.0
568,2010-07-23 00:00:00,93.0
569,2010-07-24 00:00:00,56.0
570,2010-07-25 00:00:00,68.0
571,2010-07-26 00:00:00,85.0
572,2010-07-27 00:00:00,79.0
573,2010-07-28 00:00:00,88.0
574,2010-07-29 00:00:00,87.0
575,2010-07-30 00:00:00,97.0
576,2010-07-31 00:00:00,56.0
577,2010-08-01 00:00:00,53.0
578,2010-08-02 00:00:00,87.0
579,2010-08-03 00:00:00,74.0
580,2010-08-04 00:00:00,89.0
581,2010-08-05 00:00:00,78.0
582,2010-08-06 00:00:00,90.0
583,2010-08-07 00:00:00,47.0
584,2010-08-08 00:00:00,55.0
585,2010-08-09 00:00:00,83.0
586,2010-08-10 00:00:00,99.0
587,2010-08-11 00:00:00,72.0
588,2010-08-12 00:00:00,96.0
589,2010-08-13 00:00:00,90.0
590,2010-08-14 00:00:00,51.0
591,2010-08-15 00:00:00,57.0
592,2010-08-16 00:00:00,103.0
593,2010-08-17 00:00:00,102.0
594,2010-08-18 00:00:00,74.0
595,2010-08-19 00:00:00,95.0
596,2010-08-20 00:00:00,83.0
597,2010-08-21 00:00:00,65.0
598,2010-08-22 00:00:00,49.0
599,2010-08-23 00:00:00,62.0
600,2010-08-24 00:00:00,88.0
601,2010-08-25 00:00:00,78.0
602,2010-08-26 00:00:00,102.0
603,2010-08-27 00:00:00,94.0
604,2010-08-28 00:00:00,50.0
605,2010-08-29 00:00:00,75.0
606,2010-08-30 00:00:00,91.0
607,2010-08-31 00:00:00,86.0
608,2010-09-01 00:00:00,123.0
609,2010-09-02 00:00:00,91.0
610,2010-09-03 00:00:00,110.0
611,2010-09-04 00:00:00,91.0
612,2010-09-05 00:00:00,70.0
613,2010-09-06 00:00:00,96.0
614,2010-09-07 00:00:00,102.0
615,2010-09-08 00:00:00,102.0
616,2010-09-09 00:00:00,116.0
617,2010-09-10 00:00:00,97.0
618,2010-09-11 00:00:00,68.0
619,2010-09-12 00:00:00,74.0
620,2010-09-13 00:00:00,95.0
621,2010-09-14 00:00:00,86.0
622,2010-09-15 00:00:00,103.0
623,2010-09-16 00:00:00,85.0
624,2010-09-17 00:00:00,86.0
625,2010-09-18 00:00:00,85.0
626,2010-09-19 00:00:00,65.0
627,2010-09-20 00:00:00,90.0
628,2010-09-21 00:00:00,94.0
629,2010-09-22 00:00:00,97.0
630,2010-09-23 00:00:00,92.0
631,2010-09-24 00:00:00,96.0
632,2010-09-25 00:00:00,74.0
633,2010-09-26 00:00:00,88.0
634,2010-09-27 00:00:00,110.0
635,2010-09-28 00:00:00,102.0
636,2010-09-29 00:00:00,107.0
637,2010-09-30 00:00:00,100.0
638,2010-10-01 00:00:00,97.0
639,2010-10-02 00:00:00,76.0
640,2010-10-03 00:00:00,80.0
641,2010-10-04 00:00:00,103.0
642,2010-10-05 00:00:00,119.0
643,2010-10-06 00:00:00,101.0
644,2010-10-07 00:00:00,112.0
645,2010-10-08 00:00:00,96.0
646,2010-10-09 00:00:00,73.0
647,2010-10-10 00:00:00,64.0
648,2010-10-11 00:00:00,103.0
649,2010-10-12 00:00:00,108.0
650,2010-10-13 00:00:00,111.0
651,2010-10-14 00:00:00,89.0
652,2010-10-15 00:00:00,101.0
653,2010-10-16 00:00:00,87.0
654,2010-10-17 00:00:00,95.0
655,2010-10-18 00:00:00,151.0
656,2010-10-19 00:00:00,115.0
657,2010-10-20 00:00:00,119.0
658,2010-10-21 00:00:00,109.0
659,2010-10-22 00:00:00,122.0
660,2010-10-23 00:00:00,90.0
661,2010-10-24 00:00:00,101.0
662,2010-10-25 00:00:00,139.0
663,2010-10-26 00:00:00,128.0
664,2010-10-27 00:00:00,140.0
665,2010-10-28 00:00:00,120.0
666,2010-10-29 00:00:00,94.0
667,2010-10-30 00:00:00,71.0
668,2010-10-31 00:00:00,89.0
669,2010-11-01 00:00:00,91.0
670,2010-11-02 00:00:00,128.0
671,2010-11-03 00:00:00,108.0
672,2010-11-04 00:00:00,109.0
673,2010-11-05 00:00:00,91.0
674,2010-11-06 00:00:00,107.0
675,2010-11-07 00:00:00,110.0
676,2010-11-08 00:00:00,97.0
677,2010-11-09 00:00:00,123.0
678,2010-11-10 00:00:00,112.0
679,2010-11-11 00:00:00,101.0
680,2010-11-12 00:00:00,106.0
681,2010-11-13 00:00:00,93.0
682,2010-11-14 00:00:00,37.0
683,2010-11-15 00:00:00,122.0
684,2010-11-16 00:00:00,116.0
685,2010-11-17 00:00:00,123.0
686,2010-11-18 00:00:00,126.0
687,2010-11-19 00:00:00,116.0
688,2010-11-20 00:00:00,102.0
689,2010-11-21 00:00:00,105.0
690,2010-11-22 00:00:00,138.0
691,2010-11-23 00:00:00,147.0
692,2010-11-24 00:00:00,133.0
693,2010-11-25 00:00:00,98.0
694,2010-11-26 00:00:00,90.0
695,2010-11-27 00:00:00,97.0
696,2010-11-28 00:00:00,97.0
697,2010-11-29 00:00:00,110.0
698,2010-11-30 00:00:00,115.0
699,2010-12-01 00:00:00,123.0
700,2010-12-02 00:00:00,106.0
701,2010-12-03 00:00:00,120.0
702,2010-12-04 00:00:00,86.0
703,2010-12-05 00:00:00,84.0
704,2010-12-06 00:00:00,116.0
705,2010-12-07 00:00:00,113.0
706,2010-12-08 00:00:00,106.0
707,2010-12-09 00:00:00,133.0
708,2010-12-10 00:00:00,123.0
709,2010-12-11 00:00:00,80.0
710,2010-12-12 00:00:00,78.0
711,2010-12-13 00:00:00,115.0
712,2010-12-14 00:00:00,132.0
713,2010-12-15 00:00:00,117.0
714,2010-12-16 00:00:00,98.0
715,2010-12-17 00:00:00,102.0
716,2010-12-18 00:00:00,86.0
717,2010-12-19 00:00:00,85.0
718,2010-12-20 00:00:00,122.0
719,2010-12-21 00:00:00,112.0
720,2010-12-22 00:00:00,95.0
721,2010-12-23 00:00:00,120.0
722,2010-12-24 00:00:00,81.0
723,2010-12-25 00:00:00,55.0
724,2010-12-26 00:00:00,79.0
725,2010-12-27 00:00:00,107.0
726,2010-12-28 00:00:00,96.0
727,2010-12-29 00:00:00,110.0
728,2010-12-30 00:00:00,107.0
729,2010-12-31 00:00:00,101.0
730,2011-01-01 00:00:00,90.0
731,2011-01-02 00:00:00,94.0
732,2011-01-03 00:00:00,113.0
733,2011-01-04 00:00:00,135.0
734,2011-01-05 00:00:00,139.0
